Nome;Alg-Class;Alg-Class-Params;Tec-Desbal;Tec-Desbal-Params;Acuracia;Acuracia Balanceada;F1-Score;Macro F1-Score;AUC
CLF_300;RF;{'n_estimators': 250, 'n_jobs': -1, 'random_state': 42};smote;5;0.9431038785841995;0.7267411032232867;0.37211532553468035;0.6710900517372537;0.9266931444850324
CLF_301;RF;{'n_estimators': 250, 'n_jobs': -1, 'random_state': 42};smote;10;0.9397309066811823;0.7315891860224688;0.36578956084907405;0.6670080004806028;0.9243148113918842
CLF_302;RF;{'n_estimators': 250, 'n_jobs': -1, 'random_state': 42};smote;15;0.9391445039943372;0.7488617984239667;0.3839644988430155;0.6759062762846423;0.9287020007957443
CLF_303;RF;{'n_estimators': 250, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.9450100369419708;0.7299226916626462;0.38466962043569647;0.6778830538774326;0.9252467016292918
CLF_304;RF;{'n_estimators': 250, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.9398777494013336;0.7360588829921657;0.3700525855529835;0.6691770302958673;0.9257903284168447
CLF_305;RF;{'n_estimators': 250, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.9394376515492177;0.749013313575482;0.38512405709672465;0.6765621284980715;0.924940127287765
CLF_306;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};-;-;0.9655381113336763;0.573560606060606;0.22663562778132218;0.6044955717112076;0.9143718958660978
CLF_307;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.8291656536491223;0.8546143772830657;0.2759259793716516;0.5887796803265979;0.9298499102960127
CLF_308;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.9652451789329645;0.6151514002802858;0.30378279215488513;0.6429747435336001;0.9252461194410158
CLF_309;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};smote;5;0.9444236342551255;0.734013830496014;0.38387688337915027;0.6773238950941558;0.9268807709739202
CLF_31;AD;{'min_samples_leaf': 7, 'random_state': 42};smote;10;0.9090824105012446;0.6871936958669332;0.26201364993339205;0.6066164691752138;0.7563910683964186
CLF_310;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};smote;10;0.9397307991040981;0.7337861557194385;0.36826026633472075;0.6682376658359912;0.9253461148461664
CLF_311;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};smote;15;0.9384112585873406;0.7462859834125946;0.3773755770973343;0.6724206061637769;0.9283369165324762
CLF_312;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.9447166742329216;0.7231802099846073;0.37254669302978327;0.671753871403936;0.9258698480253635
CLF_313;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.9406108872312455;0.734240701173984;0.3707502232583872;0.6697307591426233;0.9262001759096237
CLF_314;RF;{'n_estimators': 300, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.9385578861533231;0.7441648861626117;0.37816859121931756;0.6728426791397312;0.9265327059275643
CLF_315;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};-;-;0.9652448562017113;0.5756060606060606;0.2312210644537343;0.6067084484886346;0.9152192709018646
CLF_316;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.8260861520322387;0.8508263261883429;0.27184435958040654;0.5857478098885016;0.9298688418578228
CLF_317;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.965098551366982;0.6128786730075586;0.29959137159137156;0.6408419678031934;0.9252478777540377
CLF_318;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};smote;5;0.9439838591342626;0.7293926758104166;0.378427884139011;0.6744824148085484;0.9264347664563479
CLF_319;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};smote;10;0.9388510337082036;0.733331610264893;0.36650061279848517;0.6671099738401464;0.9256164916968986
CLF_32;AD;{'min_samples_leaf': 7, 'random_state': 42};smote;15;0.9109887840131847;0.7145422381510327;0.28267356259043247;0.6174742307151411;0.7809578341656277
CLF_320;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};smote;15;0.9391445039943372;0.746664828726997;0.38027538884406226;0.6740709228600913;0.9278704166379489
CLF_321;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.945009821787802;0.7277256645300618;0.3773015239767015;0.6742120251214974;0.9258939722888824
CLF_322;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.9416372801931224;0.7413619132951961;0.3804617612846449;0.67485909791487;0.9264291873695951
CLF_323;RF;{'n_estimators': 350, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.9385578861533231;0.7463617984239667;0.3791884356332752;0.6733549008890904;0.9265413016894424
CLF_324;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};-;-;0.9658315816198098;0.5803030303030303;0.2481938896119628;0.6153453842875819;0.9154139032303877
CLF_325;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.8271124374170311;0.8513565717830313;0.2717008326566541;0.586065006621603;0.9299566922411794
CLF_326;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.9652451789329645;0.6151514002802858;0.30422295053874004;0.6431946545200452;0.9250430140539727
CLF_327;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};smote;5;0.9447169969641747;0.7319684333861741;0.3834995773457312;0.6772200969398183;0.9265362630196096
CLF_328;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};smote;10;0.9394377591263019;0.7358316677005078;0.3705727722569828;0.6693077704844316;0.9258489871490422
CLF_329;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};smote;15;0.9394377591263019;0.7468163438785121;0.3810559839103716;0.6745436869502842;0.9284886052961902
CLF_33;AD;{'min_samples_leaf': 7, 'random_state': 42};adasyn;5;0.9118702706424289;0.7062097663519195;0.29466457096600107;0.623665946304316;0.7672314415086143
CLF_330;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.9453031844968512;0.7300742068141614;0.38261079211134374;0.6769415881954726;0.9261695261770646
CLF_331;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.9413440250611576;0.741210398143681;0.3801256534170646;0.674607750362141;0.9262691247543323
CLF_332;RF;{'n_estimators': 400, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.938118003455376;0.7461345831323087;0.37889767732921964;0.6730860528542733;0.9267341574299757
CLF_333;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};-;-;0.9649517086468309;0.5754545454545454;0.23251862891207153;0.6072791823025094;0.9153624069804114
CLF_334;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.827405692548996;0.8515080869345464;0.27230977327440187;0.5864505950136911;0.9297380622685607
CLF_335;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.9653916989218626;0.6174240701173984;0.3076856921260127;0.6449633443508589;0.9254165935667935
CLF_336;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};smote;5;0.9445704769752765;0.7318926758104165;0.3837311239485152;0.6772957386651357;0.9264191165567036
CLF_337;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};smote;10;0.9401711121103826;0.7428013646702047;0.38064247615988844;0.674535573512913;0.9257629029108368
CLF_338;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};smote;15;0.9391445039943372;0.7444678590300273;0.3783595629903009;0.673118905524751;0.9284041710265519
CLF_339;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.9455965472059005;0.7324227490982608;0.3858557788811015;0.6786410783260799;0.926322753954181
CLF_34;AD;{'min_samples_leaf': 7, 'random_state': 42};adasyn;10;0.9087895856776174;0.6936332046775565;0.26404501001531755;0.6075248373569434;0.7591393534211786
CLF_340;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.940904034786126;0.7365891860224688;0.375371719768104;0.6721123678852919;0.9266117451654876
CLF_341;RF;{'n_estimators': 450, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.9382646310213584;0.7462103407080662;0.3794561099258515;0.6734051193813098;0.9270647033085003
CLF_342;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};-;-;0.9653915913447781;0.5778787878787879;0.23948832588176847;0.6108788514511199;0.9154122480404012
CLF_343;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.8257926817461051;0.8484777264686286;0.26955149605907713;0.5845709590780921;0.9296760761867764
CLF_344;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.9650984437898977;0.6172725549658832;0.3061829126945406;0.6441352655922242;0.9255613169568733
CLF_345;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};smote;5;0.9448637321072415;0.7342411606589014;0.3861120763294676;0.6785643398556119;0.9268030175105526
CLF_346;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};smote;10;0.9407575147972279;0.743104394973235;0.3834155599641845;0.6760799582096305;0.9256543887597457
CLF_347;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};smote;15;0.9389978764283547;0.7465890711512395;0.37957450242889007;0.6736815167540359;0.928781307631418
CLF_348;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.9450100369419708;0.7321197187952306;0.38429071972431583;0.6776954244066131;0.9263261935642871
CLF_349;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.9404641520881787;0.7363619132951961;0.3727070539576546;0.6706574136785814;0.9268286377107625
CLF_35;AD;{'min_samples_leaf': 7, 'random_state': 42};adasyn;15;0.9061505046441027;0.7054513864957384;0.2779341566005177;0.6136611334350581;0.7704929698807638
CLF_350;RF;{'n_estimators': 500, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.9379712683123091;0.7438617984239667;0.37522810174358334;0.6712133188902496;0.9274090415666765
CLF_351;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};-;-;0.959525305357554;0.5001511131022125;0.010526315789473684;0.4949254485836767;0.5577260561365256
CLF_352;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.6710861843053639;0.5400624899487674;0.07343559774843847;0.4353934723293488;0.5812400270887245
CLF_353;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.6889798034781822;0.5471105290968824;0.07955354307299109;0.44489367625003773;0.5894159816164262
CLF_354;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};smote;5;0.7193335384469741;0.5452177384152365;0.0800478736873925;0.45601099053986943;0.5767888113334043
CLF_355;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};smote;10;0.7065790917481921;0.5474158568244997;0.08037800159240974;0.45118406992656074;0.5683723738870544
CLF_356;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};smote;15;0.7106844484415308;0.5429460449835735;0.08026953448737627;0.4526663158281977;0.5663831253119798
CLF_357;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.7045225406264859;0.5419593011234406;0.07661170366856801;0.44911900036984553;0.572351784785619
CLF_358;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.7134688661160153;0.5465816045213316;0.07980042303491813;0.45374794784304606;0.5710243406913577
CLF_359;RL;{'C': 0.8, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.7105337329463427;0.5384742228961334;0.07542214112101658;0.45067514164538525;0.5619742343832563
CLF_36;AD;{'min_samples_leaf': 9, 'random_state': 42};-;-;0.9538076909009151;0.6070449376249225;0.2474418571433497;0.61178597759541;0.7391467521726327
CLF_360;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};-;-;0.959525305357554;0.5001511131022125;0.010526315789473684;0.4949254485836767;0.5576709597177928
CLF_361;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.6710861843053639;0.5400624899487674;0.07343559774843847;0.4353934723293488;0.5812520768196124
CLF_362;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.6898601067594985;0.5475653617295013;0.08008707983982695;0.4454360371128986;0.5894402037815609
CLF_363;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};smote;5;0.7194801660129566;0.5452934959909941;0.08009363980174537;0.4560850772843218;0.5767612631240379
CLF_364;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};smote;10;0.7065790917481921;0.5474158568244997;0.08037800159240974;0.45118406992656074;0.568382712297696
CLF_365;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};smote;15;0.7089249176497419;0.5420369540744825;0.07992887886047528;0.45182023924435344;0.5656048883973792
CLF_366;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.7045225406264859;0.5419593011234406;0.07661170366856801;0.44911900036984553;0.5723621153641314
CLF_367;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.7131756109840506;0.5464300893698165;0.07972877795362851;0.45361402073207896;0.5709451395894294
CLF_368;RL;{'C': 0.8500000000000001, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.7106804680894095;0.5385500379075057;0.07549884962868744;0.45075723096435905;0.5621016970657712
CLF_369;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};-;-;0.959525305357554;0.5001511131022125;0.010526315789473684;0.4949254485836767;0.5577191690841838
CLF_37;AD;{'min_samples_leaf': 9, 'random_state': 42};undersampling;-;0.7850164485361987;0.8010464194637811;0.2162772331619192;0.5444886598860135;0.874259613155471
CLF_370;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.6710861843053639;0.5400624899487674;0.07343559774843847;0.4353934723293488;0.5812692944504665
CLF_371;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.689566636473365;0.5474137317067568;0.07988046826957901;0.44524541465715667;0.5893574782214592
CLF_372;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};smote;5;0.7193335384469741;0.5452177384152365;0.0800478736873925;0.45601099053986943;0.5767543760716963
CLF_373;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};smote;10;0.7065790917481921;0.5474158568244997;0.08037800159240974;0.45118406992656074;0.5683379307932171
CLF_374;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};smote;15;0.7103911933095659;0.5427945298320582;0.08021170714330357;0.4525252920996472;0.5660731583531226
CLF_375;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.7045225406264859;0.5419593011234406;0.07661170366856801;0.44911900036984553;0.5723207930500818
CLF_376;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.7131756109840506;0.5464300893698165;0.07972877795362851;0.45361402073207896;0.5709382525370877
CLF_377;RL;{'C': 0.9000000000000001, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.7106805756664938;0.5385500953431204;0.0755381158783113;0.45077198890872294;0.5619741586726733
CLF_378;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};-;-;0.959525305357554;0.5001511131022125;0.010526315789473684;0.4949254485836767;0.5577019514533299
CLF_379;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.6710861843053639;0.5400624899487674;0.07343559774843847;0.4353934723293488;0.5812830685551497
CLF_38;AD;{'min_samples_leaf': 9, 'random_state': 42};oversampling;-;0.9192012186332116;0.690224745560227;0.29362556649521976;0.6251682045961351;0.6928986684335949
CLF_380;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.6889798034781822;0.5471105290968824;0.07955751186217841;0.4449003062410224;0.5894434567259192
CLF_381;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};smote;5;0.7193335384469741;0.5452177384152365;0.0800478736873925;0.45601099053986943;0.576830133647454
CLF_382;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};smote;10;0.7065790917481921;0.5474158568244997;0.08037800159240974;0.45118406992656074;0.5683379307932171
CLF_383;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};smote;15;0.7089243797643201;0.5420366668964092;0.07950609103677288;0.4516784830151144;0.5657012784123543
CLF_384;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.7045225406264859;0.5419593011234406;0.07661170366856801;0.44911900036984553;0.5723139059977402
CLF_385;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.7131756109840506;0.5464300893698165;0.07972877795362851;0.45361402073207896;0.5709692442726249
CLF_386;RL;{'C': 0.9500000000000002, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.7106805756664938;0.5385500953431204;0.0755381158783113;0.45077198890872294;0.5619672716203318
CLF_387;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};-;-;0.959525305357554;0.5001511131022125;0.010526315789473684;0.4949254485836767;0.5577329431888671
CLF_388;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.6710861843053639;0.5400624899487674;0.07343559774843847;0.4353934723293488;0.5812434680041855
CLF_389;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.6892730586101471;0.5472620442483975;0.07960029267691807;0.44503107227384114;0.5891852993022095
CLF_39;AD;{'min_samples_leaf': 9, 'random_state': 42};smote;5;0.9104025964805083;0.7252242286396949;0.2897959808338697;0.6208076238042082;0.815811231064522
CLF_390;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};smote;5;0.7193335384469741;0.5452177384152365;0.0800478736873925;0.45601099053986943;0.5768335771736247
CLF_391;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};smote;10;0.7065790917481921;0.5474158568244997;0.08037800159240974;0.45118406992656074;0.5683689460251422
CLF_392;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};smote;15;0.7102445657435835;0.5427187722563007;0.08018295380586263;0.45245478350962676;0.5654774309362841
CLF_393;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.7045225406264859;0.5419593011234406;0.07661170366856801;0.44911900036984553;0.5723104624715694
CLF_394;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.7131756109840506;0.5464300893698165;0.07972877795362851;0.45361402073207896;0.5709933489558205
CLF_395;RL;{'C': 1.0000000000000002, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.7106803605123251;0.5385499804718911;0.07546533725965741;0.4507489489518862;0.5619088152181405
CLF_396;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};-;-;0.959525305357554;0.5001511131022125;0.010526315789473684;0.4949254485836767;0.5576881773486467
CLF_397;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.6710861843053639;0.5400624899487674;0.07343559774843847;0.4353934723293488;0.5812469115303563
CLF_398;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.6889798034781822;0.5471105290968824;0.07954868838261513;0.4448951023628779;0.5893608825869836
CLF_399;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};smote;5;0.7194801660129566;0.5452934959909941;0.08009363980174537;0.4560850772843218;0.5767750372287211
CLF_4;AD;{'min_samples_leaf': 1, 'random_state': 42};smote;10;0.91436121803078;0.6547697406207641;0.23819599417334728;0.5962567111806243;0.6547697406207641
CLF_40;AD;{'min_samples_leaf': 9, 'random_state': 42};smote;10;0.9005786571367713;0.6784062191283571;0.25449004950522436;0.600287586314568;0.7615283969511087
CLF_400;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};smote;10;0.7065790917481921;0.5474158568244997;0.08037800159240974;0.45118406992656074;0.568372389551313
CLF_401;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};smote;15;0.7096580554796539;0.5424157419532704;0.08006899562444528;0.4521727624696661;0.5663210948481299
CLF_402;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.7045225406264859;0.5419593011234406;0.07661170366856801;0.44911900036984553;0.5723655588903022
CLF_403;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};adasyn;10;0.7131756109840506;0.5464300893698165;0.07972877795362851;0.45361402073207896;0.5710277842175284
CLF_404;RL;{'C': 1.0500000000000003, 'n_jobs': -1, 'random_state': 42};adasyn;15;0.7103871053803603;0.5383984653203758;0.07538405425366143;0.45060752312292596;0.5620603173161068
CLF_405;RL;{'C': 1.1000000000000003, 'n_jobs': -1, 'random_state': 42};-;-;0.959525305357554;0.5001511131022125;0.010526315789473684;0.4949254485836767;0.5576916208748175
CLF_406;RL;{'C': 1.1000000000000003, 'n_jobs': -1, 'random_state': 42};undersampling;-;0.6710861843053639;0.5400624899487674;0.07343559774843847;0.4353934723293488;0.5812727379766373
CLF_407;RL;{'C': 1.1000000000000003, 'n_jobs': -1, 'random_state': 42};oversampling;-;0.6888331759121998;0.5470347715211249;0.07953417917697522;0.44483160305160074;0.5894883296052398
CLF_408;RL;{'C': 1.1000000000000003, 'n_jobs': -1, 'random_state': 42};smote;5;0.7193335384469741;0.5452177384152365;0.0800478736873925;0.45601099053986943;0.5768680124353327
CLF_409;RL;{'C': 1.1000000000000003, 'n_jobs': -1, 'random_state': 42};smote;10;0.7064324641822097;0.5473400992487422;0.08034303401027235;0.45111793384356247;0.5686202999392227
CLF_41;AD;{'min_samples_leaf': 9, 'random_state': 42};smote;15;0.9096690283422586;0.7270420658441886;0.29495096718169844;0.6232125321168123;0.8062856387989065
CLF_410;RL;{'C': 1.1000000000000003, 'n_jobs': -1, 'random_state': 42};smote;15;0.708484819797626;0.5418095664759804;0.07967271977123871;0.45155048151355004;0.5662176663596472
CLF_411;RL;{'C': 1.1000000000000003, 'n_jobs': -1, 'random_state': 42};adasyn;5;0.7045225406264859;0.5419593011234406;0.07661170366856801;0.44911900036984553;0.5723483412594481
